Year,NOC,Squad_Size,NOC_Events_Entered,Sport_Diversity,Total,Lagged_Total_Medals,Historical_Total,Is_First_Time_Candidate,Global_Total_Events,Global_Nations_Count,Share_of_Entries,Expected_Share,RCA_Macro,Specialization_Index,Is_Host,Lagged_Squad_Size,Lagged_NOC_Events_Entered,Lagged_Sport_Diversity,Lagged_Global_Total_Events,Lagged_Global_Nations_Count,Lagged_Share_of_Entries,Lagged_Expected_Share,Lagged_RCA_Macro,Lagged_Specialization_Index
1988,MEX,81,82,17,2,6.0,34.0,0,528.0,159,0.014208975914053023,0.006289308176100629,2.2592271703344307,4.823529411764706,0,98.0,87.0,18.0,492.0,140.0,0.019363454262185623,0.007142857142857143,2.710883596705987,4.833333333333333
1992,MEX,102,71,18,1,2.0,36.0,0,573.0,168,0.011321958220379525,0.005952380952380952,1.9020889810237605,3.9444444444444446,0,81.0,82.0,17.0,528.0,159.0,0.014208975914053023,0.006289308176100629,2.2592271703344307,4.823529411764706
1996,MEX,97,57,19,1,1.0,37.0,0,604.0,197,0.008415768492543925,0.005076142131979695,1.6579063930311533,3.0,0,102.0,71.0,18.0,573.0,168.0,0.011321958220379525,0.005952380952380952,1.9020889810237605,3.9444444444444446
2000,MEX,78,67,19,6,1.0,38.0,0,667.0,199,0.009544159544159544,0.005025125628140704,1.8992877492877491,3.526315789473684,0,97.0,57.0,19.0,604.0,197.0,0.008415768492543925,0.005076142131979695,1.6579063930311533,3.0
2004,MEX,109,68,20,4,6.0,44.0,0,669.0,201,0.009911091677598018,0.004975124378109453,1.9921294271972017,3.4,0,78.0,67.0,19.0,667.0,199.0,0.009544159544159544,0.005025125628140704,1.8992877492877491,3.526315789473684
2008,MEX,83,73,23,4,4.0,48.0,0,673.0,204,0.010315105270594885,0.004901960784313725,2.1042814752013563,3.1739130434782608,0,109.0,68.0,20.0,669.0,201.0,0.009911091677598018,0.004975124378109453,1.9921294271972017,3.4
2012,MEX,99,75,23,8,4.0,52.0,0,670.0,204,0.010721944245889922,0.004901960784313725,2.187276626161544,3.260869565217391,0,83.0,73.0,23.0,673.0,204.0,0.010315105270594885,0.004901960784313725,2.1042814752013563,3.1739130434782608
2016,MEX,122,80,27,5,8.0,60.0,0,682.0,205,0.011269192844062545,0.004878048780487805,2.3101845330328215,2.962962962962963,0,99.0,75.0,23.0,670.0,204.0,0.010721944245889922,0.004901960784313725,2.187276626161544,3.260869565217391
2020,MEX,162,87,31,4,5.0,65.0,0,761.0,205,0.012680367293397464,0.004878048780487805,2.59947529514648,2.806451612903226,0,122.0,80.0,27.0,682.0,205.0,0.011269192844062545,0.004878048780487805,2.3101845330328215,2.962962962962963
2024,MEX,108,83,29,5,4.0,69.0,0,738.0,204,0.013025737602008789,0.004901960784313725,2.657250470809793,2.8620689655172415,0,162.0,87.0,31.0,761.0,205.0,0.012680367293397464,0.004878048780487805,2.59947529514648,2.806451612903226
1964,MGL,21,29,5,0,,0.0,1,370.0,93,0.00897554936552151,0.010752688172043012,0.8347260909935004,5.8,0,,,,,,,,,
1968,MGL,16,26,4,4,0.0,0.0,1,386.0,112,0.007057546145494028,0.008928571428571428,0.7904451682953312,6.5,0,21.0,29.0,5.0,370.0,93.0,0.00897554936552151,0.010752688172043012,0.8347260909935004,5.8
1972,MGL,39,39,7,1,4.0,4.0,0,439.0,121,0.0088415325323056,0.008264462809917356,1.0698254364089776,5.571428571428571,0,16.0,26.0,4.0,386.0,112.0,0.007057546145494028,0.008928571428571428,0.7904451682953312,6.5
1976,MGL,32,29,5,1,1.0,5.0,0,444.0,92,0.0077209797657082,0.010869565217391304,0.7103301384451545,5.8,0,39.0,39.0,7.0,439.0,121.0,0.0088415325323056,0.008264462809917356,1.0698254364089776,5.571428571428571
1980,MGL,43,41,8,4,1.0,6.0,0,454.0,80,0.012840588787973693,0.0125,1.0272471030378953,5.125,0,32.0,29.0,5.0,444.0,92.0,0.0077209797657082,0.010869565217391304,0.7103301384451545,5.8
1988,MGL,28,28,5,1,4.0,10.0,0,528.0,159,0.004851845434066886,0.006289308176100629,0.7714434240166349,5.6,0,43.0,41.0,8.0,454.0,80.0,0.012840588787973693,0.0125,1.0272471030378953,5.125
1992,MGL,33,31,8,2,1.0,11.0,0,573.0,168,0.004943390208898103,0.005952380952380952,0.8304895550948813,3.875,0,28.0,28.0,5.0,528.0,159.0,0.004851845434066886,0.006289308176100629,0.7714434240166349,5.6
1996,MGL,16,16,7,1,2.0,13.0,0,604.0,197,0.002362320980363207,0.005076142131979695,0.4653772331315518,2.2857142857142856,0,33.0,31.0,8.0,573.0,168.0,0.004943390208898103,0.005952380952380952,0.8304895550948813,3.875
2000,MGL,20,21,6,0,1.0,14.0,0,667.0,199,0.0029914529914529917,0.005025125628140704,0.5952991452991453,3.5,0,16.0,16.0,7.0,604.0,197.0,0.002362320980363207,0.005076142131979695,0.4653772331315518,2.2857142857142856
2004,MGL,20,21,7,1,0.0,14.0,0,669.0,201,0.003060778312199388,0.004975124378109453,0.615216440752077,3.0,0,20.0,21.0,6.0,667.0,199.0,0.0029914529914529917,0.005025125628140704,0.5952991452991453,3.5
2008,MGL,28,29,7,4,1.0,15.0,0,673.0,204,0.004097781545852762,0.004901960784313725,0.8359474353539635,4.142857142857143,0,20.0,21.0,7.0,669.0,201.0,0.003060778312199388,0.004975124378109453,0.615216440752077,3.0
2012,MGL,29,32,7,5,4.0,19.0,0,670.0,204,0.0045746962115796996,0.004901960784313725,0.9332380271622587,4.571428571428571,0,28.0,29.0,7.0,673.0,204.0,0.004097781545852762,0.004901960784313725,0.8359474353539635,4.142857142857143
2016,MGL,43,41,9,2,5.0,24.0,0,682.0,205,0.005775461332582054,0.004878048780487805,1.183969573179321,4.555555555555555,0,29.0,32.0,7.0,670.0,204.0,0.0045746962115796996,0.004901960784313725,0.9332380271622587,4.571428571428571
2020,MGL,43,43,10,4,2.0,26.0,0,761.0,205,0.006267307972598747,0.004878048780487805,1.284798134382743,4.3,0,43.0,41.0,9.0,682.0,205.0,0.005775461332582054,0.004878048780487805,1.183969573179321,4.555555555555555
2024,MGL,32,37,9,1,4.0,30.0,0,738.0,204,0.005806654111738857,0.004901960784313725,1.1845574387947269,4.111111111111111,0,43.0,43.0,10.0,761.0,205.0,0.006267307972598747,0.004878048780487805,1.284798134382743,4.3
2008,MHL,5,5,3,0,,0.0,1,673.0,204,0.0007065140596297867,0.004901960784313725,0.14412886816447648,1.6666666666666667,0,,,,,,,,,
2012,MHL,4,4,2,0,0.0,0.0,1,670.0,204,0.0005718370264474624,0.004901960784313725,0.11665475339528233,2.0,0,5.0,5.0,3.0,673.0,204.0,0.0007065140596297867,0.004901960784313725,0.14412886816447648,1.6666666666666667
2016,MHL,5,5,3,0,0.0,0.0,1,682.0,205,0.000704324552753909,0.004878048780487805,0.14438653331455134,1.6666666666666667,0,4.0,4.0,2.0,670.0,204.0,0.0005718370264474624,0.004901960784313725,0.11665475339528233,2.0
2020,MHL,2,2,1,0,0.0,0.0,1,761.0,205,0.0002915026963999417,0.004878048780487805,0.05975805276198805,2.0,0,5.0,5.0,3.0,682.0,205.0,0.000704324552753909,0.004878048780487805,0.14438653331455134,1.6666666666666667
2024,MHL,4,4,3,0,0.0,0.0,1,738.0,204,0.0006277463904582549,0.004901960784313725,0.128060263653484,1.3333333333333333,0,2.0,2.0,1.0,761.0,205.0,0.0002915026963999417,0.004878048780487805,0.05975805276198805,2.0
1996,MKD,11,16,4,0,,0.0,1,604.0,197,0.002362320980363207,0.005076142131979695,0.4653772331315518,4.0,0,,,,,,,,,
2000,MKD,10,15,5,1,0.0,0.0,1,667.0,199,0.002136752136752137,0.005025125628140704,0.42521367521367526,3.0,0,11.0,16.0,4.0,604.0,197.0,0.002362320980363207,0.005076142131979695,0.4653772331315518,4.0
2004,MKD,10,14,5,0,1.0,1.0,0,669.0,201,0.002040518874799592,0.004975124378109453,0.410144293834718,2.8,0,10.0,15.0,5.0,667.0,199.0,0.002136752136752137,0.005025125628140704,0.42521367521367526,3.0
2008,MKD,7,7,5,0,0.0,1.0,0,673.0,204,0.0009891196834817012,0.004901960784313725,0.20178041543026706,1.4,0,10.0,14.0,5.0,669.0,201.0,0.002040518874799592,0.004975124378109453,0.410144293834718,2.8
2012,MKD,4,4,2,0,0.0,1.0,0,670.0,204,0.0005718370264474624,0.004901960784313725,0.11665475339528233,2.0,0,7.0,7.0,5.0,673.0,204.0,0.0009891196834817012,0.004901960784313725,0.20178041543026706,1.4
2016,MKD,6,6,4,0,0.0,1.0,0,682.0,205,0.0008451894633046908,0.004878048780487805,0.17326383997746161,1.5,0,4.0,4.0,2.0,670.0,204.0,0.0005718370264474624,0.004901960784313725,0.11665475339528233,2.0
2020,MKD,8,8,7,1,0.0,1.0,0,761.0,205,0.0011660107855997668,0.004878048780487805,0.2390322110479522,1.1428571428571428,0,6.0,6.0,4.0,682.0,205.0,0.0008451894633046908,0.004878048780487805,0.17326383997746161,1.5
2024,MKD,6,6,6,0,1.0,2.0,0,738.0,204,0.0009416195856873823,0.004901960784313725,0.192090395480226,1.0,0,8.0,8.0,7.0,761.0,205.0,0.0011660107855997668,0.004878048780487805,0.2390322110479522,1.1428571428571428
1964,MLI,2,2,1,0,,0.0,1,370.0,93,0.0006190034045187249,0.010752688172043012,0.05756731662024141,2.0,0,,,,,,,,,
1968,MLI,2,2,2,0,0.0,0.0,1,386.0,112,0.0005428881650380022,0.008928571428571428,0.06080347448425625,1.0,0,2.0,2.0,1.0,370.0,93.0,0.0006190034045187249,0.010752688172043012,0.05756731662024141,2.0
1972,MLI,3,3,2,0,0.0,0.0,1,439.0,121,0.0006801178871004307,0.008264462809917356,0.08229426433915212,1.5,0,2.0,2.0,2.0,386.0,112.0,0.0005428881650380022,0.008928571428571428,0.06080347448425625,1.0
1980,MLI,7,7,3,0,0.0,0.0,1,454.0,80,0.002192295646727216,0.0125,0.17538365173817727,2.3333333333333335,0,3.0,3.0,2.0,439.0,121.0,0.0006801178871004307,0.008264462809917356,0.08229426433915212,1.5
1984,MLI,4,5,3,0,0.0,0.0,1,492.0,140,0.001112842198976185,0.007142857142857143,0.15579790785666592,1.6666666666666667,0,7.0,7.0,3.0,454.0,80.0,0.002192295646727216,0.0125,0.17538365173817727,2.3333333333333335
1988,MLI,6,8,3,0,0.0,0.0,1,528.0,159,0.001386241552590539,0.006289308176100629,0.22041240686189567,2.6666666666666665,0,4.0,5.0,3.0,492.0,140.0,0.001112842198976185,0.007142857142857143,0.15579790785666592,1.6666666666666667
1992,MLI,5,6,2,0,0.0,0.0,1,573.0,168,0.0009567852017222134,0.005952380952380952,0.16073991388933187,3.0,0,6.0,8.0,3.0,528.0,159.0,0.001386241552590539,0.006289308176100629,0.22041240686189567,2.6666666666666665
1996,MLI,3,4,1,0,0.0,0.0,1,604.0,197,0.0005905802450908018,0.005076142131979695,0.11634430828288796,4.0,0,5.0,6.0,2.0,573.0,168.0,0.0009567852017222134,0.005952380952380952,0.16073991388933187,3.0
2000,MLI,5,5,3,0,0.0,0.0,1,667.0,199,0.0007122507122507123,0.005025125628140704,0.14173789173789175,1.6666666666666667,0,3.0,4.0,1.0,604.0,197.0,0.0005905802450908018,0.005076142131979695,0.11634430828288796,4.0
2004,MLI,21,6,4,0,0.0,0.0,1,669.0,201,0.0008745080891998251,0.004975124378109453,0.17577612592916486,1.5,0,5.0,5.0,3.0,667.0,199.0,0.0007122507122507123,0.005025125628140704,0.14173789173789175,1.6666666666666667
2008,MLI,17,6,4,0,0.0,0.0,1,673.0,204,0.000847816871555744,0.004901960784313725,0.17295464179737177,1.5,0,21.0,6.0,4.0,669.0,201.0,0.0008745080891998251,0.004975124378109453,0.17577612592916486,1.5
2012,MLI,6,6,4,0,0.0,0.0,1,670.0,204,0.0008577555396711937,0.004901960784313725,0.17498213009292352,1.5,0,17.0,6.0,4.0,673.0,204.0,0.000847816871555744,0.004901960784313725,0.17295464179737177,1.5
2016,MLI,6,6,4,0,0.0,0.0,1,682.0,205,0.0008451894633046908,0.004878048780487805,0.17326383997746161,1.5,0,6.0,6.0,4.0,670.0,204.0,0.0008577555396711937,0.004901960784313725,0.17498213009292352,1.5
2020,MLI,4,4,3,0,0.0,0.0,1,761.0,205,0.0005830053927998834,0.004878048780487805,0.1195161055239761,1.3333333333333333,0,6.0,6.0,4.0,682.0,205.0,0.0008451894633046908,0.004878048780487805,0.17326383997746161,1.5
2024,MLI,24,6,5,0,0.0,0.0,1,738.0,204,0.0009416195856873823,0.004901960784313725,0.192090395480226,1.2,0,4.0,4.0,3.0,761.0,205.0,0.0005830053927998834,0.004878048780487805,0.1195161055239761,1.3333333333333333
1928,MLT,9,1,1,0,,0.0,1,252.0,46,0.0006527415143603133,0.021739130434782608,0.030026109660574413,1.0,0,,,,,,,,,
1936,MLT,11,2,2,0,0.0,0.0,1,302.0,49,0.000970873786407767,0.02040816326530612,0.047572815533980586,1.0,0,9.0,1.0,1.0,252.0,46.0,0.0006527415143603133,0.021739130434782608,0.030026109660574413,1.0
1948,MLT,1,1,1,0,0.0,0.0,1,312.0,59,0.0004522840343735866,0.01694915254237288,0.02668475802804161,1.0,0,11.0,2.0,2.0,302.0,49.0,0.000970873786407767,0.02040816326530612,0.047572815533980586,1.0
1960,MLT,10,6,4,0,0.0,0.0,1,340.0,84,0.001782001782001782,0.011904761904761904,0.1496881496881497,1.5,0,1.0,1.0,1.0,312.0,59.0,0.0004522840343735866,0.01694915254237288,0.02668475802804161,1.0
1968,MLT,1,1,1,0,0.0,0.0,1,386.0,112,0.0002714440825190011,0.008928571428571428,0.030401737242128125,1.0,0,10.0,6.0,4.0,340.0,84.0,0.001782001782001782,0.011904761904761904,0.1496881496881497,1.5
1972,MLT,5,2,2,0,0.0,0.0,1,439.0,121,0.0004534119247336205,0.008264462809917356,0.05486284289276808,1.0,0,1.0,1.0,1.0,386.0,112.0,0.0002714440825190011,0.008928571428571428,0.030401737242128125,1.0
1980,MLT,8,5,3,0,0.0,0.0,1,454.0,80,0.0015659254619480112,0.0125,0.12527403695584088,1.6666666666666667,0,5.0,2.0,2.0,439.0,121.0,0.0004534119247336205,0.008264462809917356,0.05486284289276808,1.0
1984,MLT,7,6,5,0,0.0,0.0,1,492.0,140,0.0013354106387714222,0.007142857142857143,0.1869574894279991,1.2,0,8.0,5.0,3.0,454.0,80.0,0.0015659254619480112,0.0125,0.12527403695584088,1.6666666666666667
1988,MLT,6,6,4,0,0.0,0.0,1,528.0,159,0.0010396811644429042,0.006289308176100629,0.16530930514642175,1.5,0,7.0,6.0,5.0,492.0,140.0,0.0013354106387714222,0.007142857142857143,0.1869574894279991,1.2
1992,MLT,6,8,4,0,0.0,0.0,1,573.0,168,0.0012757136022962844,0.005952380952380952,0.2143198851857758,2.0,0,6.0,6.0,4.0,528.0,159.0,0.0010396811644429042,0.006289308176100629,0.16530930514642175,1.5
1996,MLT,7,10,5,0,0.0,0.0,1,604.0,197,0.0014764506127270044,0.005076142131979695,0.2908607707072199,2.0,0,6.0,8.0,4.0,573.0,168.0,0.0012757136022962844,0.005952380952380952,0.2143198851857758,2.0
2000,MLT,7,7,5,0,0.0,0.0,1,667.0,199,0.0009971509971509972,0.005025125628140704,0.19843304843304843,1.4,0,7.0,10.0,5.0,604.0,197.0,0.0014764506127270044,0.005076142131979695,0.2908607707072199,2.0
2004,MLT,7,7,5,0,0.0,0.0,1,669.0,201,0.001020259437399796,0.004975124378109453,0.205072146917359,1.4,0,7.0,7.0,5.0,667.0,199.0,0.0009971509971509972,0.005025125628140704,0.19843304843304843,1.4
2008,MLT,6,6,4,0,0.0,0.0,1,673.0,204,0.000847816871555744,0.004901960784313725,0.17295464179737177,1.5,0,7.0,7.0,5.0,669.0,201.0,0.001020259437399796,0.004975124378109453,0.205072146917359,1.4
2012,MLT,5,5,3,0,0.0,0.0,1,670.0,204,0.0007147962830593281,0.004901960784313725,0.14581844174410294,1.6666666666666667,0,6.0,6.0,4.0,673.0,204.0,0.000847816871555744,0.004901960784313725,0.17295464179737177,1.5
2016,MLT,7,8,4,0,0.0,0.0,1,682.0,205,0.0011269192844062545,0.004878048780487805,0.23101845330328216,2.0,0,5.0,5.0,3.0,670.0,204.0,0.0007147962830593281,0.004901960784313725,0.14581844174410294,1.6666666666666667
2020,MLT,6,8,5,0,0.0,0.0,1,761.0,205,0.0011660107855997668,0.004878048780487805,0.2390322110479522,1.6,0,7.0,8.0,4.0,682.0,205.0,0.0011269192844062545,0.004878048780487805,0.23101845330328216,2.0
2024,MLT,5,5,4,0,0.0,0.0,1,738.0,204,0.0007846829880728185,0.004901960784313725,0.160075329566855,1.25,0,6.0,8.0,5.0,761.0,205.0,0.0011660107855997668,0.004878048780487805,0.2390322110479522,1.6
2008,MNE,19,8,6,0,,0.0,1,673.0,204,0.0011304224954076585,0.004901960784313725,0.23060618906316235,1.3333333333333333,0,,,,,,,,,
2012,MNE,33,9,7,1,0.0,0.0,1,670.0,204,0.0012866333095067906,0.004901960784313725,0.2624731951393853,1.2857142857142858,0,19.0,8.0,6.0,673.0,204.0,0.0011304224954076585,0.004901960784313725,0.23060618906316235,1.3333333333333333
2016,MNE,35,9,7,0,1.0,1.0,0,682.0,205,0.0012677841949570363,0.004878048780487805,0.25989575996619246,1.2857142857142858,0,33.0,9.0,7.0,670.0,204.0,0.0012866333095067906,0.004901960784313725,0.2624731951393853,1.2857142857142858
2020,MNE,35,9,7,0,0.0,1.0,0,761.0,205,0.0013117621337997377,0.004878048780487805,0.26891123742894624,1.2857142857142858,0,35.0,9.0,7.0,682.0,205.0,0.0012677841949570363,0.004878048780487805,0.25989575996619246,1.2857142857142858
2024,MNE,19,7,6,0,0.0,1.0,0,738.0,204,0.001098556183301946,0.004901960784313725,0.224105461393597,1.1666666666666667,0,35.0,9.0,7.0,761.0,205.0,0.0013117621337997377,0.004878048780487805,0.26891123742894624,1.2857142857142858
1920,MON,4,6,2,0,,0.0,1,363.0,29,0.004987531172069825,0.034482758620689655,0.14463840399002495,3.0,0,,,,,,,,,
1924,MON,6,5,3,0,0.0,0.0,1,292.0,44,0.0030902348578491965,0.022727272727272728,0.13597033374536463,1.6666666666666667,0,4.0,6.0,2.0,363.0,29.0,0.004987531172069825,0.034482758620689655,0.14463840399002495,3.0
1928,MON,7,4,3,0,0.0,0.0,1,252.0,46,0.0026109660574412533,0.021739130434782608,0.12010443864229765,1.3333333333333333,0,6.0,5.0,3.0,292.0,44.0,0.0030902348578491965,0.022727272727272728,0.13597033374536463,1.6666666666666667
1936,MON,6,3,1,0,0.0,0.0,1,302.0,49,0.0014563106796116505,0.02040816326530612,0.07135922330097089,3.0,0,7.0,4.0,3.0,252.0,46.0,0.0026109660574412533,0.021739130434782608,0.12010443864229765,1.3333333333333333
1948,MON,4,2,1,0,0.0,0.0,1,312.0,59,0.0009045680687471732,0.01694915254237288,0.05336951605608322,2.0,0,6.0,3.0,1.0,302.0,49.0,0.0014563106796116505,0.02040816326530612,0.07135922330097089,3.0
1952,MON,8,6,2,0,0.0,0.0,1,338.0,69,0.002018842530282638,0.014492753623188406,0.13930013458950202,3.0,0,4.0,2.0,1.0,312.0,59.0,0.0009045680687471732,0.01694915254237288,0.05336951605608322,2.0
1960,MON,11,6,3,0,0.0,0.0,1,340.0,84,0.001782001782001782,0.011904761904761904,0.1496881496881497,2.0,0,8.0,6.0,2.0,338.0,69.0,0.002018842530282638,0.014492753623188406,0.13930013458950202,3.0
1964,MON,1,1,1,0,0.0,0.0,1,370.0,93,0.00030950170225936243,0.010752688172043012,0.028783658310120704,1.0,0,11.0,6.0,3.0,340.0,84.0,0.001782001782001782,0.011904761904761904,0.1496881496881497,2.0
1968,MON,2,1,1,0,0.0,0.0,1,386.0,112,0.0002714440825190011,0.008928571428571428,0.030401737242128125,1.0,0,1.0,1.0,1.0,370.0,93.0,0.00030950170225936243,0.010752688172043012,0.028783658310120704,1.0
1972,MON,5,4,2,0,0.0,0.0,1,439.0,121,0.000906823849467241,0.008264462809917356,0.10972568578553615,2.0,0,2.0,1.0,1.0,386.0,112.0,0.0002714440825190011,0.008928571428571428,0.030401737242128125,1.0
1976,MON,8,6,3,0,0.0,0.0,1,444.0,92,0.001597444089456869,0.010869565217391304,0.14696485623003194,2.0,0,5.0,4.0,2.0,439.0,121.0,0.000906823849467241,0.008264462809917356,0.10972568578553615,2.0
1984,MON,8,7,5,0,0.0,0.0,1,492.0,140,0.0015579790785666592,0.007142857142857143,0.21811707099933228,1.4,0,8.0,6.0,3.0,444.0,92.0,0.001597444089456869,0.010869565217391304,0.14696485623003194,2.0
1988,MON,9,9,7,0,0.0,0.0,1,528.0,159,0.0015595217466643563,0.006289308176100629,0.24796395771963264,1.2857142857142858,0,8.0,7.0,5.0,492.0,140.0,0.0015579790785666592,0.007142857142857143,0.21811707099933228,1.4
1992,MON,2,4,2,0,0.0,0.0,1,573.0,168,0.0006378568011481422,0.005952380952380952,0.1071599425928879,2.0,0,9.0,9.0,7.0,528.0,159.0,0.0015595217466643563,0.006289308176100629,0.24796395771963264,1.2857142857142858
1996,MON,3,4,3,0,0.0,0.0,1,604.0,197,0.0005905802450908018,0.005076142131979695,0.11634430828288796,1.3333333333333333,0,2.0,4.0,2.0,573.0,168.0,0.0006378568011481422,0.005952380952380952,0.1071599425928879,2.0
2000,MON,4,4,4,0,0.0,0.0,1,667.0,199,0.0005698005698005698,0.005025125628140704,0.11339031339031339,1.0,0,3.0,4.0,3.0,604.0,197.0,0.0005905802450908018,0.005076142131979695,0.11634430828288796,1.3333333333333333
2004,MON,3,3,3,0,0.0,0.0,1,669.0,201,0.00043725404459991256,0.004975124378109453,0.08788806296458243,1.0,0,4.0,4.0,4.0,667.0,199.0,0.0005698005698005698,0.005025125628140704,0.11339031339031339,1.0
2008,MON,5,5,5,0,0.0,0.0,1,673.0,204,0.0007065140596297867,0.004901960784313725,0.14412886816447648,1.0,0,3.0,3.0,3.0,669.0,201.0,0.00043725404459991256,0.004975124378109453,0.08788806296458243,1.0
2012,MON,6,6,6,0,0.0,0.0,1,670.0,204,0.0008577555396711937,0.004901960784313725,0.17498213009292352,1.0,0,5.0,5.0,5.0,673.0,204.0,0.0007065140596297867,0.004901960784313725,0.14412886816447648,1.0
2016,MON,3,8,3,0,0.0,0.0,1,682.0,205,0.0011269192844062545,0.004878048780487805,0.23101845330328216,2.6666666666666665,0,6.0,6.0,6.0,670.0,204.0,0.0008577555396711937,0.004901960784313725,0.17498213009292352,1.0
2020,MON,6,6,5,0,0.0,0.0,1,761.0,205,0.0008745080891998251,0.004878048780487805,0.17927415828596416,1.2,0,3.0,8.0,3.0,682.0,205.0,0.0011269192844062545,0.004878048780487805,0.23101845330328216,2.6666666666666665
2024,MON,6,6,6,0,0.0,0.0,1,738.0,204,0.0009416195856873823,0.004901960784313725,0.192090395480226,1.0,0,6.0,6.0,5.0,761.0,205.0,0.0008745080891998251,0.004878048780487805,0.17927415828596416,1.2
1980,MOZ,14,16,2,0,,0.0,1,454.0,80,0.005010961478233636,0.0125,0.4008769182586909,8.0,0,,,,,,,,,
1984,MOZ,9,11,2,0,0.0,0.0,1,492.0,140,0.0024482528377476075,0.007142857142857143,0.3427553972846651,5.5,0,14.0,16.0,2.0,454.0,80.0,0.005010961478233636,0.0125,0.4008769182586909,8.0
1988,MOZ,8,12,3,0,0.0,0.0,1,528.0,159,0.0020793623288858083,0.006289308176100629,0.3306186102928435,4.0,0,9.0,11.0,2.0,492.0,140.0,0.0024482528377476075,0.007142857142857143,0.3427553972846651,5.5
1992,MOZ,6,7,2,0,0.0,0.0,1,573.0,168,0.001116249402009249,0.005952380952380952,0.18752989953755383,3.5,0,8.0,12.0,3.0,528.0,159.0,0.0020793623288858083,0.006289308176100629,0.3306186102928435,4.0
1996,MOZ,3,3,3,1,0.0,0.0,1,604.0,197,0.0004429351838181013,0.005076142131979695,0.08725823121216596,1.0,0,6.0,7.0,2.0,573.0,168.0,0.001116249402009249,0.005952380952380952,0.18752989953755383,3.5
2000,MOZ,4,4,2,1,1.0,1.0,0,667.0,199,0.0005698005698005698,0.005025125628140704,0.11339031339031339,2.0,0,3.0,3.0,3.0,604.0,197.0,0.0004429351838181013,0.005076142131979695,0.08725823121216596,1.0
2004,MOZ,4,4,2,0,1.0,2.0,0,669.0,201,0.0005830053927998834,0.004975124378109453,0.11718408395277656,2.0,0,4.0,4.0,2.0,667.0,199.0,0.0005698005698005698,0.005025125628140704,0.11339031339031339,2.0
2008,MOZ,4,4,3,0,0.0,2.0,0,673.0,204,0.0005652112477038293,0.004901960784313725,0.11530309453158118,1.3333333333333333,0,4.0,4.0,2.0,669.0,201.0,0.0005830053927998834,0.004975124378109453,0.11718408395277656,2.0
2012,MOZ,6,6,4,0,0.0,2.0,0,670.0,204,0.0008577555396711937,0.004901960784313725,0.17498213009292352,1.5,0,4.0,4.0,3.0,673.0,204.0,0.0005652112477038293,0.004901960784313725,0.11530309453158118,1.3333333333333333
