Year,NOC,Squad_Size,Female_Ratio,NOC_Events_Entered,Sport_Diversity,Gold,Silver,Bronze,Total,Lagged_Total_Medals,Global_Unique_Sports,Global_Total_Events,Global_Nations_Count,Global_Actual_Medals_Awarded,Is_Host,Is_Prev_Host,Is_Next_Host,Medal_Share_Won,Event_Participation_Rate
2021,MDV,4,0.5,4,3,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0052562417871222
2024,MDV,5,0.6,4,4,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.005420054200542
1924,MEX,15,0.0,15,3,0,0,0,0,0.0,26,292.0,44,378,0,0,0,0.0,0.0513698630136986
1928,MEX,29,0.0,17,5,0,0,0,0,0.0,23,252.0,46,327,0,0,0,0.0,0.0674603174603174
1932,MEX,70,0.0285714285714285,51,11,0,0,0,0,0.0,23,268.0,37,370,0,0,0,0.0,0.1902985074626865
1936,MEX,32,0.0,14,8,0,0,3,3,0.0,28,302.0,49,422,0,0,0,0.0071090047393364,0.0463576158940397
1948,MEX,88,0.0795454545454545,57,14,2,1,2,5,3.0,26,312.0,59,411,0,0,0,0.0121654501216545,0.1826923076923076
1952,MEX,64,0.046875,35,13,0,1,0,1,5.0,26,338.0,69,459,0,0,0,0.0021786492374727,0.1035502958579881
1956,MEX,24,0.125,20,10,1,0,1,2,1.0,26,342.0,72,469,0,0,0,0.0042643923240938,0.0584795321637426
1960,MEX,69,0.0869565217391304,55,14,0,0,0,0,2.0,26,340.0,84,461,0,0,0,0.0,0.1617647058823529
1964,MEX,93,0.043010752688172,58,15,0,0,1,1,0.0,28,370.0,93,504,0,0,1,0.0019841269841269,0.1567567567567567
1968,MEX,272,0.1544117647058823,146,20,3,3,3,9,1.0,27,386.0,112,527,1,0,0,0.01707779886148,0.3782383419689119
1972,MEX,171,0.1286549707602339,112,20,0,1,0,1,9.0,31,439.0,121,600,0,1,0,0.0016666666666666,0.255125284738041
1976,MEX,96,0.0520833333333333,54,17,1,0,1,2,1.0,30,444.0,92,613,0,0,0,0.0032626427406199,0.1216216216216216
1980,MEX,45,0.2,43,12,0,1,3,4,2.0,30,454.0,80,631,0,0,0,0.0063391442155309,0.0947136563876652
1984,MEX,98,0.2244897959183673,87,18,2,3,1,6,4.0,32,492.0,140,688,0,0,0,0.0087209302325581,0.1768292682926829
1988,MEX,81,0.2098765432098765,82,17,0,0,2,2,6.0,34,528.0,159,739,0,0,0,0.0027063599458728,0.1553030303030303
1992,MEX,102,0.2549019607843137,71,18,0,1,0,1,2.0,37,573.0,168,815,0,0,0,0.0012269938650306,0.1239092495636998
1996,MEX,97,0.2783505154639175,57,19,0,0,1,1,1.0,40,604.0,197,842,0,0,0,0.001187648456057,0.0943708609271523
2000,MEX,78,0.3333333333333333,67,19,1,2,3,6,1.0,43,667.0,199,927,0,0,0,0.0064724919093851,0.1004497751124437
2004,MEX,109,0.4587155963302752,68,20,0,3,1,4,6.0,43,669.0,201,926,0,0,0,0.0043196544276457,0.1016442451420029
2008,MEX,83,0.4819277108433735,73,23,2,0,2,4,4.0,45,673.0,204,958,0,0,0,0.0041753653444676,0.1084695393759286
2012,MEX,99,0.3737373737373737,75,23,1,3,4,8,4.0,43,670.0,204,960,0,0,0,0.0083333333333333,0.1119402985074626
2016,MEX,122,0.360655737704918,80,27,0,3,2,5,8.0,45,682.0,205,972,0,0,0,0.0051440329218107,0.1173020527859237
2021,MEX,162,0.4012345679012346,87,31,0,0,4,4,5.0,53,761.0,205,1080,0,0,0,0.0037037037037037,0.114323258869908
2024,MEX,108,0.5833333333333334,83,29,0,3,2,5,4.0,51,738.0,204,1039,0,0,0,0.0048123195380173,0.1124661246612466
1968,MGL,16,0.25,26,4,0,1,3,4,0.0,27,386.0,112,527,0,0,0,0.0075901328273244,0.0673575129533678
1972,MGL,39,0.0512820512820512,39,7,0,1,0,1,4.0,31,439.0,121,600,0,0,0,0.0016666666666666,0.0888382687927107
1976,MGL,32,0.0625,29,5,0,1,0,1,1.0,30,444.0,92,613,0,0,0,0.0016313213703099,0.0653153153153153
1980,MGL,43,0.0930232558139534,41,8,0,2,2,4,1.0,30,454.0,80,631,0,0,0,0.0063391442155309,0.0903083700440528
1988,MGL,28,0.1428571428571428,28,5,0,0,1,1,4.0,34,528.0,159,739,0,0,0,0.0013531799729364,0.053030303030303
1992,MGL,33,0.1818181818181818,31,8,0,0,2,2,1.0,37,573.0,168,815,0,0,0,0.0024539877300613,0.0541012216404886
1996,MGL,16,0.25,16,7,0,0,1,1,2.0,40,604.0,197,842,0,0,0,0.001187648456057,0.0264900662251655
2000,MGL,20,0.4,21,6,0,0,0,0,1.0,43,667.0,199,927,0,0,0,0.0,0.0314842578710644
2004,MGL,20,0.35,21,7,0,0,1,1,0.0,43,669.0,201,926,0,0,0,0.0010799136069114,0.0313901345291479
2008,MGL,28,0.5,29,7,2,2,0,4,1.0,45,673.0,204,958,0,0,0,0.0041753653444676,0.0430906389301634
2012,MGL,29,0.4482758620689655,32,7,0,2,3,5,4.0,43,670.0,204,960,0,0,0,0.0052083333333333,0.0477611940298507
2016,MGL,43,0.3953488372093023,41,9,0,1,1,2,5.0,45,682.0,205,972,0,0,0,0.0020576131687242,0.0601173020527859
2021,MGL,43,0.5813953488372093,43,10,0,1,3,4,2.0,53,761.0,205,1080,0,0,0,0.0037037037037037,0.0565045992115637
2024,MGL,32,0.5625,37,9,0,1,0,1,4.0,51,738.0,204,1039,0,0,0,0.0009624639076034,0.0501355013550135
2012,MHL,4,0.5,4,2,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0059701492537313
2016,MHL,5,0.6,5,3,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0073313782991202
2021,MHL,2,0.5,2,1,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0026281208935611
2024,MHL,4,0.5,4,3,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.005420054200542
2000,MKD,10,0.4,15,5,0,0,1,1,0.0,43,667.0,199,927,0,0,0,0.0010787486515641,0.0224887556221889
2004,MKD,10,0.3,14,5,0,0,0,0,1.0,43,669.0,201,926,0,0,0,0.0,0.0209267563527653
2008,MKD,7,0.2857142857142857,7,5,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0104011887072808
2012,MKD,4,0.5,4,2,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0059701492537313
2016,MKD,6,0.6666666666666666,6,4,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0087976539589442
2021,MKD,8,0.375,8,7,0,1,0,1,0.0,53,761.0,205,1080,0,0,0,0.0009259259259259,0.0105124835742444
2024,MKD,6,0.3333333333333333,6,6,0,0,0,0,1.0,51,738.0,204,1039,0,0,0,0.0,0.008130081300813
1968,MLI,2,0.0,2,2,0,0,0,0,0.0,27,386.0,112,527,0,0,0,0.0,0.005181347150259
1972,MLI,3,0.0,3,2,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0068337129840546
1980,MLI,7,0.1428571428571428,7,3,0,0,0,0,0.0,30,454.0,80,631,0,0,0,0.0,0.0154185022026431
1984,MLI,4,0.0,5,3,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.0101626016260162
1988,MLI,6,0.1666666666666666,8,3,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0151515151515151
1992,MLI,5,0.4,6,2,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0104712041884816
1996,MLI,3,0.6666666666666666,4,1,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0066225165562913
2000,MLI,5,0.4,5,3,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0074962518740629
2004,MLI,21,0.0952380952380952,6,4,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0089686098654708
2008,MLI,17,0.8235294117647058,6,4,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0089153046062407
2012,MLI,6,0.3333333333333333,6,4,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.008955223880597
2016,MLI,6,0.3333333333333333,6,4,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0087976539589442
2021,MLI,4,0.25,4,3,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0052562417871222
2024,MLI,24,0.0833333333333333,6,5,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.008130081300813
1936,MLT,11,0.0,2,2,0,0,0,0,0.0,28,302.0,49,422,0,0,0,0.0,0.0066225165562913
1948,MLT,1,0.0,1,1,0,0,0,0,0.0,26,312.0,59,411,0,0,0,0.0,0.0032051282051282
1960,MLT,10,0.0,6,4,0,0,0,0,0.0,26,340.0,84,461,0,0,0,0.0,0.0176470588235294
1968,MLT,1,0.0,1,1,0,0,0,0,0.0,27,386.0,112,527,0,0,0,0.0,0.0025906735751295
1972,MLT,5,0.0,2,2,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0045558086560364
1980,MLT,8,0.125,5,3,0,0,0,0,0.0,30,454.0,80,631,0,0,0,0.0,0.0110132158590308
1984,MLT,7,0.2857142857142857,6,5,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.0121951219512195
1988,MLT,6,0.1666666666666666,6,4,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0113636363636363
1992,MLT,6,0.5,8,4,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0139616055846422
1996,MLT,7,0.4285714285714285,10,5,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0165562913907284
2000,MLT,7,0.4285714285714285,7,5,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0104947526236881
2004,MLT,7,0.4285714285714285,7,5,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0104633781763826
2008,MLT,6,0.5,6,4,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0089153046062407
2012,MLT,5,0.4,5,3,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0074626865671641
2016,MLT,7,0.4285714285714285,8,4,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0117302052785923
2021,MLT,6,0.6666666666666666,8,5,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0105124835742444
2024,MLT,5,0.4,5,4,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.0067750677506775
2012,MNE,33,0.4545454545454545,9,7,0,1,0,1,0.0,43,670.0,204,960,0,0,0,0.0010416666666666,0.0134328358208955
2016,MNE,35,0.5142857142857142,9,7,0,0,0,0,1.0,45,682.0,205,972,0,0,0,0.0,0.0131964809384164
2021,MNE,35,0.5428571428571428,9,7,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0118265440210249
2024,MNE,19,0.1578947368421052,7,6,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.0094850948509485
1924,MON,6,0.0,5,3,0,0,0,0,0.0,26,292.0,44,378,0,0,0,0.0,0.0171232876712328
1928,MON,7,0.0,4,3,0,0,0,0,0.0,23,252.0,46,327,0,0,0,0.0,0.0158730158730158
1936,MON,6,0.0,3,1,0,0,0,0,0.0,28,302.0,49,422,0,0,0,0.0,0.009933774834437
1948,MON,4,0.0,2,1,0,0,0,0,0.0,26,312.0,59,411,0,0,0,0.0,0.0064102564102564
1952,MON,8,0.0,6,2,0,0,0,0,0.0,26,338.0,69,459,0,0,0,0.0,0.0177514792899408
1960,MON,11,0.0,6,3,0,0,0,0,0.0,26,340.0,84,461,0,0,0,0.0,0.0176470588235294
1964,MON,1,0.0,1,1,0,0,0,0,0.0,28,370.0,93,504,0,0,0,0.0,0.0027027027027027
1968,MON,2,0.0,1,1,0,0,0,0,0.0,27,386.0,112,527,0,0,0,0.0,0.0025906735751295
1972,MON,5,0.0,4,2,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0091116173120728
1976,MON,8,0.0,6,3,0,0,0,0,0.0,30,444.0,92,613,0,0,0,0.0,0.0135135135135135
1984,MON,8,0.0,7,5,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.0142276422764227
1988,MON,9,0.1111111111111111,9,7,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0170454545454545
1992,MON,2,0.5,4,2,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0069808027923211
1996,MON,3,0.3333333333333333,4,3,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0066225165562913
2000,MON,4,0.25,4,4,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0059970014992503
2004,MON,3,0.3333333333333333,3,3,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0044843049327354
2008,MON,5,0.2,5,5,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0074294205052005
2012,MON,6,0.1666666666666666,6,6,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.008955223880597
2016,MON,3,0.0,8,3,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0117302052785923
2021,MON,6,0.5,6,5,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0078843626806833
2024,MON,6,0.5,6,6,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.008130081300813
1984,MOZ,9,0.1111111111111111,11,2,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.0223577235772357
1988,MOZ,8,0.25,12,3,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0227272727272727
1992,MOZ,6,0.5,7,2,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0122164048865619
1996,MOZ,3,0.3333333333333333,3,3,0,0,1,1,0.0,40,604.0,197,842,0,0,0,0.001187648456057,0.0049668874172185
2000,MOZ,4,0.5,4,2,1,0,0,1,1.0,43,667.0,199,927,0,0,0,0.0010787486515641,0.0059970014992503
2004,MOZ,4,0.5,4,2,0,0,0,0,1.0,43,669.0,201,926,0,0,0,0.0,0.0059790732436472
2008,MOZ,4,0.5,4,3,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0059435364041604
2012,MOZ,6,0.3333333333333333,6,4,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.008955223880597
2016,MOZ,6,0.1666666666666666,7,4,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0102639296187683
2021,MOZ,10,0.6,9,6,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0118265440210249
2024,MOZ,7,0.5714285714285714,7,5,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.0094850948509485
1988,MRI,8,0.25,9,5,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0170454545454545
1992,MRI,13,0.5384615384615384,17,4,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0296684118673647
1996,MRI,26,0.1923076923076923,23,6,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0380794701986755
2000,MRI,20,0.2,20,8,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0299850074962518
2004,MRI,9,0.3333333333333333,9,5,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0134529147982062
2008,MRI,11,0.4545454545454545,11,7,0,0,1,1,0.0,45,673.0,204,958,0,0,0,0.0010438413361169,0.0163447251114413
2012,MRI,11,0.6363636363636364,10,7,0,0,0,0,1.0,43,670.0,204,960,0,0,0,0.0,0.0149253731343283
2016,MRI,11,0.5454545454545454,11,7,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0161290322580645
2021,MRI,8,0.25,8,6,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0105124835742444
2024,MRI,12,0.4166666666666667,12,7,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.016260162601626
1988,MTN,6,0.0,7,2,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0132575757575757
1992,MTN,6,0.0,6,1,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0104712041884816
1996,MTN,4,0.0,4,1,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0066225165562913
2000,MTN,2,0.5,2,1,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0029985007496251
2004,MTN,2,0.5,2,1,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0029895366218236
2008,MTN,2,0.5,2,1,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0029717682020802
2012,MTN,2,0.5,2,1,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0029850746268656
2016,MTN,2,0.5,2,1,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.002932551319648
2021,MTN,2,0.5,2,1,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0026281208935611
2024,MTN,2,0.5,2,2,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.002710027100271
1952,MYA,5,0.0,5,2,0,0,0,0,0.0,26,338.0,69,459,0,0,0,0.0,0.014792899408284
1956,MYA,11,0.0,11,4,0,0,0,0,0.0,26,342.0,72,469,0,0,0,0.0,0.0321637426900584
1960,MYA,10,0.0,9,5,0,0,0,0,0.0,26,340.0,84,461,0,0,0,0.0,0.0264705882352941
1964,MYA,11,0.0,11,5,0,0,0,0,0.0,28,370.0,93,504,0,0,0,0.0,0.0297297297297297
1968,MYA,4,0.0,3,2,0,0,0,0,0.0,27,386.0,112,527,0,0,0,0.0,0.0077720207253886
1972,MYA,17,0.0,7,4,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0159453302961275
1980,MYA,2,0.0,2,2,0,0,0,0,0.0,30,454.0,80,631,0,0,0,0.0,0.0044052863436123
1984,MYA,1,0.0,1,1,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.0020325203252032
1988,MYA,2,1.0,3,1,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0056818181818181
1992,MYA,4,0.75,5,2,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0087260034904013
1996,MYA,3,0.3333333333333333,3,2,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0049668874172185
2000,MYA,6,0.8333333333333334,7,4,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0104947526236881
2004,MYA,2,1.0,2,2,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0029895366218236
2008,MYA,6,0.3333333333333333,7,5,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0104011887072808
2012,MYA,6,0.5,6,5,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.008955223880597
2016,MYA,7,0.4285714285714285,8,5,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0117302052785923
2021,MYA,2,0.5,2,2,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0026281208935611
2024,MYA,2,0.5,2,2,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.002710027100271
1996,NAM,8,0.25,10,4,0,2,0,2,2.0,40,604.0,197,842,0,0,0,0.002375296912114,0.0165562913907284
2000,NAM,11,0.1818181818181818,16,6,0,0,0,0,2.0,43,667.0,199,927,0,0,0,0.0,0.0239880059970015
2004,NAM,8,0.125,9,5,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0134529147982062
2008,NAM,10,0.4,10,4,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0148588410104011
2012,NAM,9,0.4444444444444444,8,5,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0119402985074626
2016,NAM,10,0.6,9,4,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0131964809384164
2021,NAM,11,0.5454545454545454,10,6,0,1,0,1,0.0,53,761.0,205,1080,0,0,0,0.0009259259259259,0.0131406044678055
2024,NAM,4,0.5,4,4,0,0,0,0,1.0,51,738.0,204,1039,0,0,0,0.0,0.005420054200542
1972,NCA,8,0.125,10,3,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0227790432801822
1976,NCA,15,0.0,19,6,0,0,0,0,0.0,30,444.0,92,613,0,0,0,0.0,0.0427927927927927
1980,NCA,5,0.4,6,3,0,0,0,0,0.0,30,454.0,80,631,0,0,0,0.0,0.013215859030837
1984,NCA,5,0.0,5,2,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.0101626016260162
1992,NCA,8,0.125,9,6,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0157068062827225
1996,NCA,25,0.04,9,5,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.0149006622516556
2000,NCA,6,0.3333333333333333,6,5,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0089955022488755
2004,NCA,5,0.6,6,3,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0089686098654708
2008,NCA,6,0.5,7,4,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0104011887072808
2012,NCA,6,0.5,6,4,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.008955223880597
2016,NCA,5,0.4,5,4,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0073313782991202
2021,NCA,8,0.5,8,6,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0105124835742444
2024,NCA,7,0.8571428571428571,7,6,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.0094850948509485
1908,NED,113,0.0,45,11,0,0,2,2,5.0,28,267.0,22,324,0,0,0,0.0061728395061728,0.1685393258426966
1912,NED,33,0.0,14,7,0,0,3,3,2.0,21,236.0,27,312,0,0,0,0.0096153846153846,0.059322033898305
1920,NED,130,0.0076923076923076,58,15,4,2,5,11,3.0,32,363.0,29,438,0,0,0,0.0251141552511415,0.1597796143250688
1924,NED,153,0.0588235294117647,79,16,4,1,5,10,11.0,26,292.0,44,378,0,0,1,0.0264550264550264,0.2705479452054795
1928,NED,216,0.162037037037037,91,16,6,9,4,19,10.0,23,252.0,46,327,1,0,0,0.0581039755351682,0.3611111111111111
1932,NED,24,0.4583333333333333,23,8,0,0,0,0,19.0,23,268.0,37,370,0,1,0,0.0,0.085820895522388
1936,NED,128,0.1484375,70,14,6,4,7,17,0.0,28,302.0,49,422,0,0,0,0.0402843601895734,0.2317880794701986
1948,NED,137,0.2481751824817518,68,17,5,2,9,16,17.0,26,312.0,59,411,0,0,0,0.0389294403892944,0.2179487179487179
1952,NED,104,0.25,57,14,0,5,0,5,16.0,26,338.0,69,459,0,0,0,0.0108932461873638,0.1686390532544378
1956,NED,1,0.0,1,1,0,0,0,0,5.0,26,342.0,72,469,0,0,0,0.0,0.0029239766081871
1960,NED,110,0.2727272727272727,54,13,0,0,0,0,0.0,26,340.0,84,461,0,0,0,0.0,0.1588235294117647
1964,NED,125,0.16,57,12,2,4,4,10,0.0,28,370.0,93,504,0,0,0,0.0198412698412698,0.154054054054054
1968,NED,107,0.2336448598130841,52,11,3,3,1,7,10.0,27,386.0,112,527,0,0,0,0.0132827324478178,0.1347150259067357
1972,NED,119,0.2436974789915966,72,16,3,1,1,5,7.0,31,439.0,121,600,0,0,0,0.0083333333333333,0.164009111617312
1976,NED,108,0.3333333333333333,58,11,0,2,3,5,5.0,30,444.0,92,613,0,0,0,0.0081566068515497,0.1306306306306306
1980,NED,75,0.24,56,10,0,1,2,3,5.0,30,454.0,80,631,0,0,0,0.0047543581616481,0.1233480176211453
1984,NED,135,0.4,74,15,5,2,6,13,3.0,32,492.0,140,688,0,0,0,0.0188953488372093,0.1504065040650406
1988,NED,147,0.3673469387755102,86,17,2,2,5,9,13.0,34,528.0,159,739,0,0,0,0.0121786197564276,0.1628787878787878
1992,NED,201,0.417910447761194,105,20,2,6,7,15,9.0,37,573.0,168,815,0,0,0,0.0184049079754601,0.1832460732984293
1996,NED,238,0.4243697478991596,94,19,4,5,10,19,15.0,40,604.0,197,842,0,0,0,0.0225653206650831,0.1556291390728476
2000,NED,231,0.3636363636363636,95,21,12,9,4,25,19.0,43,667.0,199,927,0,0,0,0.0269687162891046,0.1424287856071964
2004,NED,210,0.3619047619047619,99,22,4,9,9,22,25.0,43,669.0,201,926,0,0,0,0.0237580993520518,0.147982062780269
2008,NED,237,0.4135021097046413,98,20,7,5,4,16,22.0,45,673.0,204,958,0,0,0,0.0167014613778705,0.1456166419019316
2012,NED,173,0.4566473988439306,95,19,6,6,8,20,16.0,43,670.0,204,960,0,0,0,0.0208333333333333,0.1417910447761194
2016,NED,237,0.5569620253164557,122,23,8,7,4,19,20.0,45,682.0,205,972,0,0,0,0.0195473251028806,0.1788856304985337
2021,NED,282,0.5921985815602837,123,31,10,12,14,36,19.0,53,761.0,205,1080,0,0,0,0.0333333333333333,0.1616294349540079
2024,NED,288,0.5902777777777778,132,32,15,7,12,34,36.0,51,738.0,204,1039,0,0,0,0.0327237728585178,0.1788617886178861
1972,NEP,2,0.0,1,1,0,0,0,0,0.0,31,439.0,121,600,0,0,0,0.0,0.0022779043280182
1976,NEP,1,0.0,1,1,0,0,0,0,0.0,30,444.0,92,613,0,0,0,0.0,0.0022522522522522
1980,NEP,10,0.0,9,3,0,0,0,0,0.0,30,454.0,80,631,0,0,0,0.0,0.0198237885462555
1984,NEP,10,0.0,8,3,0,0,0,0,0.0,32,492.0,140,688,0,0,0,0.0,0.016260162601626
1988,NEP,16,0.1875,17,5,0,0,0,0,0.0,34,528.0,159,739,0,0,0,0.0,0.0321969696969696
1992,NEP,2,0.5,2,2,0,0,0,0,0.0,37,573.0,168,815,0,0,0,0.0,0.0034904013961605
1996,NEP,6,0.5,6,4,0,0,0,0,0.0,40,604.0,197,842,0,0,0,0.0,0.009933774834437
2000,NEP,5,0.6,5,3,0,0,0,0,0.0,43,667.0,199,927,0,0,0,0.0,0.0074962518740629
2004,NEP,6,0.5,6,4,0,0,0,0,0.0,43,669.0,201,926,0,0,0,0.0,0.0089686098654708
2008,NEP,8,0.5,8,6,0,0,0,0,0.0,45,673.0,204,958,0,0,0,0.0,0.0118870728083209
2012,NEP,5,0.6,5,3,0,0,0,0,0.0,43,670.0,204,960,0,0,0,0.0,0.0074626865671641
2016,NEP,7,0.5714285714285714,7,5,0,0,0,0,0.0,45,682.0,205,972,0,0,0,0.0,0.0102639296187683
2021,NEP,5,0.8,5,4,0,0,0,0,0.0,53,761.0,205,1080,0,0,0,0.0,0.0065703022339027
2024,NEP,7,0.5714285714285714,6,6,0,0,0,0,0.0,51,738.0,204,1039,0,0,0,0.0,0.008130081300813
1956,NGR,10,0.0,6,1,0,0,0,0,0.0,26,342.0,72,469,0,0,0,0.0,0.0175438596491228
1960,NGR,12,0.0,12,2,0,0,0,0,0.0,26,340.0,84,461,0,0,0,0.0,0.0352941176470588
1964,NGR,18,0.1111111111111111,12,2,0,0,1,1,0.0,28,370.0,93,504,0,0,0,0.0019841269841269,0.0324324324324324
1968,NGR,36,0.1388888888888889,18,3,0,0,0,0,1.0,27,386.0,112,527,0,0,0,0.0,0.0466321243523316
1972,NGR,25,0.2,24,2,0,0,1,1,0.0,31,439.0,121,600,0,0,0,0.0016666666666666,0.0546697038724373
1980,NGR,44,0.1363636363636363,22,5,0,0,0,0,1.0,30,454.0,80,631,0,0,0,0.0,0.0484581497797356
1984,NGR,32,0.0625,24,4,0,1,1,2,0.0,32,492.0,140,688,0,0,0,0.002906976744186,0.048780487804878
